centroid
POINT (9.201910753940886 48.85336579845361)
POINT (9.200544142610838 48.853365798453616)
POINT (9.199177531280787 48.853365798453616)
POINT (9.19781091995074 48.85336579845361)
POINT (9.196444308620691 48.853365798453616)
POINT (9.19507769729064 48.853365798453616)
POINT (9.193711085960592 48.853365798453616)
POINT (9.192344474630541 48.85336579845361)
POINT (9.190977863300493 48.853365798453616)
POINT (9.189611251970444 48.853365798453616)
POINT (9.188244640640395 48.853365798453616)
POINT (9.186878029310346 48.85336579845361)
POINT (9.185511417980294 48.853365798453616)
POINT (9.184144806650247 48.853365798453616)
POINT (9.182778195320196 48.85336579845361)
POINT (9.181411583990148 48.853365798453616)
POINT (9.180044972660099 48.853365798453616)
POINT (9.17867836133005 48.853365798453616)
POINT (9.177311750000001 48.85336579845361)
POINT (9.17594513866995 48.853365798453616)
POINT (9.174578527339904 48.853365798453616)
POINT (9.173211916009853 48.853365798453616)
POINT (9.171845304679803 48.85336579845361)
POINT (9.170478693349754 48.853365798453616)
POINT (9.169112082019705 48.853365798453616)
POINT (9.167745470689656 48.85336579845361)
POINT (9.166378859359606 48.853365798453616)
POINT (9.165012248029555 48.853365798453616)
POINT (9.163645636699508 48.853365798453616)
POINT (9.162279025369457 48.85336579845361)
POINT (9.160912414039407 48.853365798453616)
POINT (9.15954580270936 48.853365798453616)
POINT (9.158179191379311 48.853365798453616)
POINT (9.15681258004926 48.85336579845361)
POINT (9.155445968719212 48.853365798453616)
POINT (9.154079357389163 48.853365798453616)
POINT (9.152712746059112 48.85336579845361)
POINT (9.151346134729064 48.853365798453616)
POINT (9.149979523399013 48.853365798453616)
POINT (9.148612912068966 48.853365798453616)
POINT (9.147246300738916 48.85336579845361)
POINT (9.145879689408867 48.853365798453616)
POINT (9.144513078078816 48.853365798453616)
POINT (9.14314646674877 48.853365798453616)
POINT (9.14177985541872 48.85336579845361)
POINT (9.14041324408867 48.853365798453616)
POINT (9.13904663275862 48.853365798453616)
POINT (9.137680021428572 48.853365798453616)
POINT (9.136313410098525 48.85336579845361)
POINT (9.134946798768475 48.853365798453616)
POINT (9.133580187438424 48.853365798453616)
POINT (9.132213576108375 48.85336579845361)
POINT (9.130846964778325 48.853365798453616)
POINT (9.129480353448274 48.853365798453616)
POINT (9.128113742118227 48.853365798453616)
POINT (9.126747130788178 48.85336579845361)
POINT (9.125380519458126 48.853365798453616)
POINT (9.124013908128079 48.853365798453616)
POINT (9.12264729679803 48.853365798453616)
POINT (9.12128068546798 48.85336579845361)
POINT (9.119914074137931 48.853365798453616)
POINT (9.118547462807882 48.853365798453616)
POINT (9.117180851477832 48.85336579845361)
POINT (9.115814240147783 48.853365798453616)
POINT (9.114447628817736 48.853365798453616)
POINT (9.113081017487685 48.853365798453616)
POINT (9.111714406157633 48.85336579845361)
POINT (9.110347794827586 48.853365798453616)
POINT (9.108981183497537 48.853365798453616)
POINT (9.107614572167488 48.853365798453616)
POINT (9.10624796083744 48.85336579845361)
POINT (9.104881349507387 48.853365798453616)
POINT (9.10351473817734 48.853365798453616)
POINT (9.102148126847291 48.85336579845361)
POINT (9.100781515517243 48.853365798453616)
POINT (9.099414904187192 48.853365798453616)
POINT (9.098048292857143 48.853365798453616)
POINT (9.096681681527096 48.85336579845361)
POINT (9.095315070197044 48.853365798453616)
POINT (9.093948458866995 48.853365798453616)
POINT (9.092581847536946 48.853365798453616)
POINT (9.091215236206896 48.85336579845361)
POINT (9.089848624876845 48.853365798453616)
POINT (9.088482013546798 48.853365798453616)
POINT (9.08711540221675 48.85336579845361)
POINT (9.085748790886699 48.853365798453616)
POINT (9.08438217955665 48.853365798453616)
POINT (9.083015568226601 48.853365798453616)
POINT (9.08164895689655 48.85336579845361)
POINT (9.080282345566502 48.853365798453616)
POINT (9.078915734236451 48.853365798453616)
POINT (9.077549122906404 48.853365798453616)
POINT (9.076182511576356 48.85336579845361)
POINT (9.074815900246305 48.853365798453616)
POINT (9.073449288916256 48.853365798453616)
POINT (9.072082677586206 48.85336579845361)
POINT (9.070716066256157 48.853365798453616)
POINT (9.069349454926108 48.853365798453616)
POINT (9.06798284359606 48.853365798453616)
POINT (9.06661623226601 48.85336579845361)
POINT (9.065249620935958 48.853365798453616)
POINT (9.063883009605911 48.853365798453616)
POINT (9.062516398275863 48.853365798453616)
POINT (9.061149786945812 48.85336579845361)
POINT (9.059783175615763 48.853365798453616)
POINT (9.058416564285714 48.853365798453616)
POINT (9.057049952955666 48.853365798453616)
POINT (9.055683341625615 48.85336579845361)
POINT (9.054316730295568 48.853365798453616)
POINT (9.052950118965517 48.853365798453616)
POINT (9.051583507635467 48.85336579845361)
POINT (9.050216896305418 48.853365798453616)
POINT (9.04885028497537 48.853365798453616)
POINT (9.04748367364532 48.853365798453616)
POINT (9.046117062315272 48.85336579845361)
POINT (9.04475045098522 48.853365798453616)
POINT (9.043383839655172 48.853365798453616)
POINT (9.042017228325122 48.853365798453616)
POINT (9.040650616995075 48.85336579845361)
POINT (9.039284005665024 48.853365798453616)
POINT (9.315339494334976 48.85426466752577)
POINT (9.313972883004926 48.85426466752577)
POINT (9.312606271674877 48.85426466752577)
POINT (9.311239660344828 48.85426466752577)
POINT (9.30987304901478 48.85426466752577)
POINT (9.30850643768473 48.85426466752577)
POINT (9.30713982635468 48.85426466752577)
POINT (9.30577321502463 48.85426466752577)
POINT (9.304406603694583 48.85426466752577)
POINT (9.303039992364534 48.85426466752577)
POINT (9.301673381034483 48.85426466752577)
POINT (9.300306769704434 48.85426466752577)
POINT (9.298940158374386 48.85426466752577)
POINT (9.297573547044335 48.85426466752577)
POINT (9.296206935714286 48.85426466752577)
POINT (9.29484032438424 48.85426466752577)
POINT (9.293473713054187 48.85426466752577)
POINT (9.29210710172414 48.85426466752577)
POINT (9.29074049039409 48.85426466752577)
POINT (9.28937387906404 48.85426466752577)
POINT (9.288007267733992 48.85426466752577)
POINT (9.286640656403941 48.85426466752577)
POINT (9.28527404507389 48.85426466752577)
POINT (9.283907433743842 48.85426466752577)
POINT (9.282540822413793 48.85426466752577)
POINT (9.281174211083743 48.85426466752577)
POINT (9.279807599753696 48.85426466752577)
POINT (9.278440988423647 48.85426466752577)
POINT (9.277074377093598 48.85426466752577)
POINT (9.275707765763547 48.85426466752577)
POINT (9.274341154433499 48.85426466752577)
POINT (9.272974543103448 48.85426466752577)
POINT (9.2716079317734 48.85426466752577)
POINT (9.270241320443349 48.85426466752577)
POINT (9.268874709113302 48.85426466752577)
POINT (9.267508097783255 48.85426466752577)
POINT (9.266141486453202 48.85426466752577)
POINT (9.264774875123152 48.85426466752577)
POINT (9.263408263793101 48.85426466752577)
POINT (9.262041652463054 48.85426466752577)
POINT (9.260675041133005 48.85426466752577)
POINT (9.259308429802955 48.85426466752577)
POINT (9.257941818472906 48.85426466752577)
POINT (9.256575207142859 48.85426466752577)
POINT (9.25520859581281 48.85426466752577)
POINT (9.25384198448276 48.85426466752577)
POINT (9.25247537315271 48.85426466752577)
POINT (9.25110876182266 48.85426466752577)
POINT (9.24974215049261 48.85426466752577)
POINT (9.248375539162565 48.85426466752577)
POINT (9.24700892783251 48.85426466752577)
POINT (9.245642316502462 48.85426466752577)
POINT (9.244275705172415 48.85426466752577)
POINT (9.242909093842366 48.85426466752577)
POINT (9.241542482512315 48.85426466752577)
POINT (9.240175871182267 48.85426466752577)
POINT (9.238809259852218 48.85426466752577)
POINT (9.237442648522169 48.85426466752577)
POINT (9.236076037192118 48.85426466752577)
POINT (9.234709425862071 48.85426466752577)
POINT (9.233342814532019 48.85426466752577)
POINT (9.231976203201969 48.85426466752577)
POINT (9.230609591871922 48.85426466752577)
POINT (9.229242980541873 48.85426466752577)
POINT (9.227876369211822 48.85426466752577)
POINT (9.226509757881773 48.85426466752577)
POINT (9.225143146551723 48.85426466752577)
POINT (9.223776535221676 48.85426466752577)
POINT (9.222409923891625 48.85426466752577)
POINT (9.221043312561578 48.85426466752577)
POINT (9.219676701231528 48.85426466752577)
POINT (9.218310089901477 48.85426466752577)
POINT (9.21694347857143 48.85426466752577)
POINT (9.21557686724138 48.85426466752577)
POINT (9.21421025591133 48.85426466752577)
POINT (9.212843644581282 48.85426466752577)
POINT (9.211477033251231 48.85426466752577)
POINT (9.210110421921181 48.85426466752577)
POINT (9.208743810591134 48.85426466752577)
POINT (9.207377199261085 48.85426466752577)
POINT (9.206010587931035 48.85426466752577)
POINT (9.204643976600986 48.85426466752577)
POINT (9.203277365270937 48.85426466752577)
POINT (9.201910753940886 48.85426466752577)
POINT (9.200544142610838 48.85426466752577)
POINT (9.199177531280787 48.85426466752577)
POINT (9.19781091995074 48.85426466752577)
POINT (9.196444308620691 48.85426466752577)
POINT (9.19507769729064 48.85426466752577)
POINT (9.193711085960592 48.85426466752577)
POINT (9.192344474630541 48.85426466752577)
POINT (9.190977863300493 48.85426466752577)
POINT (9.189611251970444 48.85426466752577)
POINT (9.188244640640395 48.85426466752577)
POINT (9.186878029310346 48.85426466752577)
POINT (9.185511417980294 48.85426466752577)
POINT (9.184144806650247 48.85426466752577)
POINT (9.182778195320196 48.85426466752577)
POINT (9.181411583990148 48.85426466752577)
POINT (9.180044972660099 48.85426466752577)
POINT (9.17867836133005 48.85426466752577)
POINT (9.177311750000001 48.85426466752577)
POINT (9.17594513866995 48.85426466752577)
POINT (9.174578527339904 48.85426466752577)
POINT (9.173211916009853 48.85426466752577)
POINT (9.171845304679803 48.85426466752577)
POINT (9.170478693349754 48.85426466752577)
POINT (9.169112082019705 48.85426466752577)
POINT (9.167745470689656 48.85426466752577)
POINT (9.166378859359606 48.85426466752577)
POINT (9.165012248029555 48.85426466752577)
POINT (9.163645636699508 48.85426466752577)
POINT (9.162279025369457 48.85426466752577)
POINT (9.160912414039407 48.85426466752577)
POINT (9.15954580270936 48.85426466752577)
POINT (9.158179191379311 48.85426466752577)
POINT (9.15681258004926 48.85426466752577)
POINT (9.155445968719212 48.85426466752577)
POINT (9.154079357389163 48.85426466752577)
POINT (9.152712746059112 48.85426466752577)
POINT (9.151346134729064 48.85426466752577)
POINT (9.149979523399013 48.85426466752577)
POINT (9.148612912068966 48.85426466752577)
POINT (9.147246300738916 48.85426466752577)
POINT (9.145879689408867 48.85426466752577)
POINT (9.144513078078816 48.85426466752577)
POINT (9.14314646674877 48.85426466752577)
POINT (9.14177985541872 48.85426466752577)
POINT (9.14041324408867 48.85426466752577)
POINT (9.13904663275862 48.85426466752577)
POINT (9.137680021428572 48.85426466752577)
POINT (9.136313410098525 48.85426466752577)
POINT (9.134946798768475 48.85426466752577)
POINT (9.133580187438424 48.85426466752577)
POINT (9.132213576108375 48.85426466752577)
POINT (9.130846964778325 48.85426466752577)
POINT (9.129480353448274 48.85426466752577)
POINT (9.128113742118227 48.85426466752577)
POINT (9.126747130788178 48.85426466752577)
POINT (9.125380519458126 48.85426466752577)
POINT (9.124013908128079 48.85426466752577)
POINT (9.12264729679803 48.85426466752577)
POINT (9.12128068546798 48.85426466752577)
POINT (9.119914074137931 48.85426466752577)
POINT (9.118547462807882 48.85426466752577)
POINT (9.117180851477832 48.85426466752577)
POINT (9.115814240147783 48.85426466752577)
POINT (9.114447628817736 48.85426466752577)
POINT (9.113081017487685 48.85426466752577)
POINT (9.111714406157633 48.85426466752577)
POINT (9.110347794827586 48.85426466752577)
POINT (9.108981183497537 48.85426466752577)
POINT (9.107614572167488 48.85426466752577)
POINT (9.10624796083744 48.85426466752577)
POINT (9.104881349507387 48.85426466752577)
POINT (9.10351473817734 48.85426466752577)
POINT (9.102148126847291 48.85426466752577)
POINT (9.100781515517243 48.85426466752577)
POINT (9.099414904187192 48.85426466752577)
POINT (9.098048292857143 48.85426466752577)
POINT (9.096681681527096 48.85426466752577)
POINT (9.095315070197044 48.85426466752577)
POINT (9.093948458866995 48.85426466752577)
POINT (9.092581847536946 48.85426466752577)
POINT (9.091215236206896 48.85426466752577)
POINT (9.089848624876845 48.85426466752577)
POINT (9.088482013546798 48.85426466752577)
POINT (9.08711540221675 48.85426466752577)
POINT (9.085748790886699 48.85426466752577)
POINT (9.08438217955665 48.85426466752577)
POINT (9.083015568226601 48.85426466752577)
POINT (9.08164895689655 48.85426466752577)
POINT (9.080282345566502 48.85426466752577)
POINT (9.078915734236451 48.85426466752577)
POINT (9.077549122906404 48.85426466752577)
POINT (9.076182511576356 48.85426466752577)
POINT (9.074815900246305 48.85426466752577)
POINT (9.073449288916256 48.85426466752577)
POINT (9.072082677586206 48.85426466752577)
POINT (9.070716066256157 48.85426466752577)
POINT (9.069349454926108 48.85426466752577)
POINT (9.06798284359606 48.85426466752577)
POINT (9.06661623226601 48.85426466752577)
POINT (9.065249620935958 48.85426466752577)
POINT (9.063883009605911 48.85426466752577)
POINT (9.062516398275863 48.85426466752577)
POINT (9.061149786945812 48.85426466752577)
POINT (9.059783175615763 48.85426466752577)
POINT (9.058416564285714 48.85426466752577)
POINT (9.057049952955666 48.85426466752577)
POINT (9.055683341625615 48.85426466752577)
POINT (9.054316730295568 48.85426466752577)
POINT (9.052950118965517 48.85426466752577)
POINT (9.051583507635467 48.85426466752577)
POINT (9.050216896305418 48.85426466752577)
POINT (9.04885028497537 48.85426466752577)
POINT (9.04748367364532 48.85426466752577)
POINT (9.046117062315272 48.85426466752577)
POINT (9.04475045098522 48.85426466752577)
POINT (9.043383839655172 48.85426466752577)
POINT (9.042017228325122 48.85426466752577)
POINT (9.040650616995075 48.85426466752577)
POINT (9.039284005665024 48.85426466752577)
POINT (9.315339494334976 48.855163536597935)
POINT (9.313972883004926 48.855163536597935)
POINT (9.312606271674877 48.855163536597935)
POINT (9.311239660344828 48.855163536597935)
POINT (9.30987304901478 48.855163536597935)
POINT (9.30850643768473 48.855163536597935)
POINT (9.30713982635468 48.855163536597935)
POINT (9.30577321502463 48.855163536597935)
POINT (9.304406603694583 48.855163536597935)
POINT (9.303039992364534 48.855163536597935)
POINT (9.301673381034483 48.855163536597935)
POINT (9.300306769704434 48.855163536597935)
POINT (9.298940158374386 48.855163536597935)
POINT (9.297573547044335 48.855163536597935)
POINT (9.296206935714286 48.855163536597935)
POINT (9.29484032438424 48.855163536597935)
POINT (9.293473713054187 48.855163536597935)
POINT (9.29210710172414 48.855163536597935)
POINT (9.29074049039409 48.855163536597935)
POINT (9.28937387906404 48.855163536597935)
POINT (9.288007267733992 48.855163536597935)
POINT (9.286640656403941 48.855163536597935)
POINT (9.28527404507389 48.855163536597935)
POINT (9.283907433743842 48.855163536597935)
POINT (9.282540822413793 48.855163536597935)
POINT (9.281174211083743 48.855163536597935)
POINT (9.279807599753696 48.855163536597935)
POINT (9.278440988423647 48.855163536597935)
POINT (9.277074377093598 48.855163536597935)
POINT (9.275707765763547 48.855163536597935)
POINT (9.274341154433499 48.855163536597935)
POINT (9.272974543103448 48.855163536597935)
